label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1962-03-18,erikscott@healthcare.org,Male,Skin Care Specialist,de,Erik Scott,,,Male,Medical Laboratory Scientist,de,Adam Yu
,1982-12-12,gabrielawelchmd@healthcare.org,Other,Dermatologist,de,Gabriela Welch MD,,,Female,Anesthesiology Nurse,de,Justin Francis
,1979-05-04,erictrujillo@healthcare.org,Other,Infection Control Nurse,nl,Eric Trujillo,,,Other,Physiotherapist,nl,Eric Alexander
,1966-05-05,karamartinez@healthcare.org,Male,Skin Care Specialist,nl,Kara Martinez,,,Other,EKG Technician,de,Michael Washington
,1960-03-13,sandrahall@healthcare.org,Other,Genetic Counselor,et,Sandra Hall,,,Male,Genetic Counselor,nl,Keith Harper
,1968-02-27,shirleymartinez@healthcare.org,Other,Anesthesiology Nurse,nl,Shirley Martinez,,,Other,Anesthesiologist,et,Ronnie James
,1990-11-29,erinflynn@healthcare.org,Female,Family Physician,et,Erin Flynn,,,Other,Neonatal Nurse,nl,Lisa Hernandez
,1994-08-10,cameronroberts@healthcare.org,Other,Endocrinologist,et,Cameron Roberts,,,Female,Pathologist,nl,Cody Stephenson
,1992-11-22,sabrinareed@healthcare.org,Male,Urologist,nl,Sabrina Reed,,,Female,Physical Therapist,nl,Ms. Holly Fernandez
,1996-03-07,robertharris@healthcare.org,Male,Hematology Nurse,de,Robert Harris,,,Male,Geneticist,et,Cheryl Schmitt
,1979-05-20,jessicajacobson@healthcare.org,Female,Toxicologist,nl,Jessica Jacobson,,,Male,Pediatrician,et,Allen Thompson
,1989-01-17,gracemeyer@healthcare.org,Other,Rehabilitation Specialist,nl,Grace Meyer,,,Male,Cardiac Nurse,de,Patricia Bautista
,1959-12-28,destinymoore@healthcare.org,Female,Respiratory Therapist,et,Destiny Moore,,,Other,Health Educator,et,Elizabeth Fox
,1961-06-13,erinwoods@healthcare.org,Female,Public Health Officer,nl,Erin Woods,,,Female,Pharmacist,nl,David Stone
,1985-06-24,davidbaker@healthcare.org,Female,Podiatrist,et,David Baker,,,Female,Renal Dietitian,de,Shaun Jones
,1980-08-09,lindseyarnold@healthcare.org,Other,Therapist,et,Lindsey Arnold,,,Other,Oncologist,et,Heidi Mills
,1989-11-04,matthewwilliams@healthcare.org,Male,Gynecologist,nl,Matthew Williams,,,Male,Gynecologist,de,Tammy Allen
,1998-10-18,kevinkaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman,,,Other,Therapist,et,Lindsey Arnold
,1979-04-29,derrickcoleman@healthcare.org,Other,Nurse Practitioner,nl,Derrick Coleman,,,Other,Epidemiologist,de,Richard Thomas
,1967-09-09,michaelhahn@healthcare.org,Male,Respiratory Therapist,et,Michael Hahn,,,Male,Elderly Care Specialist,nl,Caroline Roberts
,1977-08-23,tyronegarcia@healthcare.org,Female,Endocrinologist,nl,Tyrone Garcia,,,Other,Plastic Surgeon,nl,Ms. Lori King
,1965-03-31,carlosjohnson@healthcare.org,Male,Dietitian,et,Carlos Johnson,,,Other,Dermatologist,de,Gabriela Welch MD
,1995-09-26,connoryoung@healthcare.org,Other,Endocrinologist,nl,Connor Young,,,Male,Dietitian,nl,Carl Anderson
,1979-09-24,misskarenstokes@healthcare.org,Other,Epidemiologist,et,Miss Karen Stokes,,,Female,Dietitian,et,Kenneth Robbins
,1987-11-17,cameronbullock@healthcare.org,Male,Audiologist,et,Cameron Bullock,,,Other,Speech Pathologist,et,Ronald Price
,1977-10-25,lindseyfranklin@healthcare.org,Other,Nurse Manager,et,Lindsey Franklin,,,Male,Primary Care Nurse,et,Stephen Hammond
,1996-10-09,karenjackson@healthcare.org,Male,Communication Disorders Specialist,nl,Karen Jackson,,,Female,Otolaryngologist,et,Jill Hayes
,1960-05-06,jessicamiller@healthcare.org,Male,Ophthalmologist,nl,Jessica Miller,,,Male,Infectious Disease Specialist,et,Jordan Bailey
,1994-02-17,robertcoleman@healthcare.org,Other,Emergency Medical Technician,et,Robert Coleman,,,Female,Speech Therapist,de,Andrea Ruiz
,1971-09-07,antoniomoore@healthcare.org,Male,Environmental Health Officer,de,Antonio Moore,,,Other,GI Nurse,de,Johnny Flores
,1991-11-25,jeremiahhughes@healthcare.org,Other,Morgue Attendant,de,Jeremiah Hughes,,,Female,Otolaryngologist,de,Matthew Ross
,1966-09-08,richardbutler@healthcare.org,Female,Toxicologist,nl,Richard Butler,,,Female,Primary Care Nurse,et,Phillip Gross
,1999-06-28,catherineramirez@healthcare.org,Female,Poison Control Specialist,et,Catherine Ramirez,,,Male,Pulmonary Function Technologist,et,Lisa Perez
,1996-01-26,elizabethchan@healthcare.org,Male,GI Technician,de,Elizabeth Chan,,,Other,Histology Technician,nl,Kerri Cochran
,1980-02-13,justinnelson@healthcare.org,Male,Dentist,de,Justin Nelson,,,Male,Anesthesiology Nurse,et,Lawrence Smith
,1978-07-07,melissanorris@healthcare.org,Male,Communication Disorders Specialist,de,Melissa Norris,,,Female,Anesthesiology Nurse,de,Justin Francis
,1997-07-09,sonyasawyer@healthcare.org,Other,Environmental Health Officer,de,Sonya Sawyer,,,Male,Lung Function Technician,et,Louis Rivas
,1965-07-08,victoriajohnson@healthcare.org,Male,Elderly Care Specialist,nl,Victoria Johnson,,,Female,Reconstructive Specialist,et,Christopher Cooper
,1969-10-31,douglasboyd@healthcare.org,Other,Communication Disorders Specialist,nl,Douglas Boyd,,,Male,Optician,nl,Brandon Graham
,1997-08-31,michelleramirez@healthcare.org,Female,Medical Assistant,de,Michelle Ramirez,,,Other,Epidemiologist,et,Corey Mcdaniel
,2000-02-11,pamelatucker@healthcare.org,Male,Toxicologist,et,Pamela Tucker,,,Other,Infectious Disease Specialist,et,Connie Weber
,1975-05-04,alecgraves@healthcare.org,Male,Orthodontist,et,Alec Graves,,,Male,Poison Control Specialist,de,Katherine Evans
,1991-09-20,kaylafoster@healthcare.org,Other,Skin Care Specialist,et,Kayla Foster,,,Male,GI Technician,de,Elizabeth Chan
,1999-05-06,shelleyburns@healthcare.org,Other,Toxicologist,et,Shelley Burns,,,Male,Diabetes Educator,nl,Julie Sanchez
,1959-06-29,stevenhunt@healthcare.org,Male,Pharmacy Technician,et,Steven Hunt,,,Male,Pathologist,nl,Dana Paul
,1999-08-06,jadeburgess@healthcare.org,Male,Rehabilitation Specialist,de,Jade Burgess,,,Female,Surgeon,et,Tammy Harris
,1998-11-29,timothyphillips@healthcare.org,Female,Skin Care Specialist,de,Timothy Phillips,,,Female,Neonatal Nurse,de,Tonya Walker
,1962-04-02,richardmartinez@healthcare.org,Female,Respiratory Therapist,nl,Richard Martinez,,,Female,Cardiac Nurse,de,Cynthia Moon
,1993-03-11,stephencunningham@healthcare.org,Other,Poison Control Specialist,et,Stephen Cunningham,,,Other,Epidemiologist,nl,Ryan Johns
,1968-11-29,shannoncarter@healthcare.org,Other,Pulmonologist,nl,Shannon Carter,,,Male,Dental Assistant,de,Anthony Hernandez
,1993-06-08,thomasgarcia@healthcare.org,Female,GI Technician,et,Thomas Garcia,,,Female,Speech Pathologist,et,Mr. Robert Aguilar
,1978-04-06,sarahmyers@healthcare.org,Female,Podiatrist,nl,Sarah Myers,,,Male,Skin Care Specialist,de,Erik Scott
,1988-08-30,janetherring@healthcare.org,Other,Lung Function Technician,et,Janet Herring,,,Female,Orthopedic Surgeon,nl,Alyssa Williams
,1982-04-16,lawrenceolson@healthcare.org,Female,Toxicologist,nl,Lawrence Olson,,,Other,Toxicologist,et,William Bailey
,1979-05-04,erictrujillo@healthcare.org,Other,Infection Control Nurse,nl,Eric Trujillo,,,Male,Doula,et,Joshua Harris
,1989-08-04,bradleymiles@healthcare.org,Other,Anesthesiologist,de,Bradley Miles,,,Female,EEG Technician,nl,Shawn Carson
,1976-07-10,amylane@healthcare.org,Other,Anesthesia Assistant,de,Amy Lane,,,Other,Geriatrician,nl,Kaylee Brown
,1980-01-26,tammydelgado@healthcare.org,Male,General Practitioner,de,Tammy Delgado,,,Female,Epidemiologist,de,Rachel Bishop
,1996-01-26,elizabethchan@healthcare.org,Male,GI Technician,de,Elizabeth Chan,,,Other,Skin Care Specialist,et,Kayla Foster
,1978-03-05,ronaldprice@healthcare.org,Other,Speech Pathologist,et,Ronald Price,,,Male,Cytotechnologist,nl,Randall Anderson
,1993-09-02,austinbray@healthcare.org,Female,Hematologist,de,Austin Bray,,,Male,Poison Control Specialist,et,Jordan Lopez
,1976-03-19,elizabethmartinez@healthcare.org,Female,EKG Technician,nl,Elizabeth Martinez,,,Female,Dental Hygienist,de,Kimberly Hill
,1994-11-20,richardnielsen@healthcare.org,Male,Surgical Technologist,de,Richard Nielsen,,,Male,Community Outreach Specialist,et,Susan Washington
,1962-11-11,matthewwoods@healthcare.org,Female,Anesthesiology Nurse,de,Matthew Woods,,,Female,Pulmonary Function Technologist,de,Alexander Hughes
,1977-05-15,codystephenson@healthcare.org,Female,Pathologist,nl,Cody Stephenson,,,Male,Orthopedic Surgeon,de,Laura Stephens
,1964-12-07,lukemartinezmd@healthcare.org,Male,Urology Nurse,et,Luke Martinez MD,,,Female,Arthritis Specialist,nl,Linda Cain
,1972-10-27,benjaminshepard@healthcare.org,Female,Pulmonary Function Technologist,nl,Benjamin Shepard,,,Other,Obstetrician,et,Melvin Greene
,1985-11-16,courtneyjohnson@healthcare.org,Other,Doula,et,Courtney Johnson,,,Male,Health Educator,de,Allen Matthews
,1987-12-10,brandonpage@healthcare.org,Female,Reconstructive Specialist,nl,Brandon Page,,,Female,Doula,nl,Hunter Stanton
,1982-12-25,tracyreed@healthcare.org,Male,Dermatologist,nl,Tracy Reed,,,Male,Geneticist,et,Cheryl Schmitt
,1988-11-25,shannonmonroe@healthcare.org,Female,Cytotechnologist,de,Shannon Monroe,,,Other,Geriatrician,nl,Kaylee Brown
,1995-12-27,melissacampos@healthcare.org,Other,Audiologist,nl,Melissa Campos,,,Female,Orthopedic Surgeon,nl,Lisa Edwards
,1996-10-26,alyssawilliams@healthcare.org,Female,Orthopedic Surgeon,nl,Alyssa Williams,,,Female,Toxicologist,nl,Lawrence Olson
,1982-09-08,michellegarcia@healthcare.org,Female,Rheumatology Nurse,de,Michelle Garcia,,,Male,Hematology Nurse,et,Rachel Brown
,1962-09-15,joshuasmith@healthcare.org,Male,Anesthesiology Nurse,et,Joshua Smith,,,Other,Neurosurgeon,de,Jonathan Macias
,1986-09-21,samuelbrown@healthcare.org,Female,Rheumatologist,et,Samuel Brown,,,Male,Vision Therapist,nl,Jason Mercer
,1966-07-01,josephstevenson@healthcare.org,Other,Vision Therapist,et,Joseph Stevenson,,,Other,CT Scan Technician,de,Kara Ramirez
,1983-05-13,stephaniepugh@healthcare.org,Female,GI Technician,nl,Stephanie Pugh,,,Male,Optician,de,Cindy Scott
,1985-10-23,amandajenkins@healthcare.org,Female,Dermatology Nurse,nl,Amanda Jenkins,,,Other,Gastroenterologist,de,Randy Rice
,1964-01-25,tarasanchez@healthcare.org,Female,School Nurse,nl,Tara Sanchez,,,Female,Physical Therapist,nl,Ms. Holly Fernandez
,1962-01-30,donaldharrison@healthcare.org,Female,Midwife,nl,Donald Harrison,,,Male,Morgue Attendant,nl,Paul Adams
,1973-10-18,melindalee@healthcare.org,Female,Surgical Nurse,nl,Melinda Lee,,,Other,Therapist,de,Jennifer Barry
,1970-01-22,lynnweaver@healthcare.org,Female,Orthopedic Surgeon,nl,Lynn Weaver,,,Male,Endocrine Nurse,et,Julia Swanson
,1971-03-07,douglasrasmussen@healthcare.org,Other,Neonatal Nurse,de,Douglas Rasmussen,,,Male,Doula,et,Stephen Miller
,1991-02-18,melissaroberts@healthcare.org,Female,Hematology Nurse,de,Melissa Roberts,,,Male,Podiatrist,nl,Michelle Martinez
,1975-12-30,jennifergoodman@healthcare.org,Female,Emergency Physician,et,Jennifer Goodman,,,Male,Registered Nurse,de,Sandra Brown
,1996-10-01,michelletorres@healthcare.org,Male,Pharmacy Technician,de,Michelle Torres,,,Female,Women's Health Nurse,de,Victoria Barker
,1965-08-22,jamesdavis@healthcare.org,Female,Speech Therapist,et,James Davis,,,Female,Optician,nl,John Vargas
,1972-09-17,wyattmiller@healthcare.org,Female,Urologist,de,Wyatt Miller,,,Other,Gastroenterologist,de,Travis Young
,1970-06-19,kylegibson@healthcare.org,Female,Clinical Genetics Specialist,et,Kyle Gibson,,,Female,Pediatric Nurse,nl,Carly Dickerson
,1991-03-13,davidclark@healthcare.org,Other,Endocrinologist,de,David Clark,,,Female,Hematologist,de,Austin Bray
,1962-01-28,garydawson@healthcare.org,Male,Dental Assistant,nl,Gary Dawson,,,Female,Primary Care Nurse,et,Phillip Gross
,1999-06-10,kristinataylor@healthcare.org,Male,Rheumatologist,et,Kristina Taylor,,,Female,Dental Assistant,et,Roger Wolf
,1996-10-26,alyssawilliams@healthcare.org,Female,Orthopedic Surgeon,nl,Alyssa Williams,,,Female,Dentist,de,Derek Hawkins
,1989-07-04,stevensmith@healthcare.org,Other,Environmental Health Officer,nl,Steven Smith,,,Female,GI Nurse,et,Mark Knight
,1986-11-26,karenbailey@healthcare.org,Male,EEG Technician,et,Karen Bailey,,,Other,Morgue Attendant,et,Rachel Chan
,1999-06-28,catherineramirez@healthcare.org,Female,Poison Control Specialist,et,Catherine Ramirez,,,Male,Poison Control Specialist,de,Pamela Summers
,1974-02-13,larrymartin@healthcare.org,Male,Pathologist,nl,Larry Martin,,,Other,Gynecologist,de,Andrea Miller
,1982-03-06,ericalexander@healthcare.org,Other,Physiotherapist,nl,Eric Alexander,,,Male,Orthopedic Surgeon,nl,Matthew Jenkins
,1990-01-23,stephenmurphy@healthcare.org,Female,Urodynamics Technician,et,Stephen Murphy,,,Male,Pathologist,de,Angel Graham MD
,1977-12-08,sarahjames@healthcare.org,Other,Plastic Surgeon,et,Sarah James,,,Male,Rheumatologist,et,Vincent Jones
,1998-10-18,kevinkaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman,,,Other,Anesthesiologist,de,Bradley Miles
,1999-02-06,michelleowens@healthcare.org,Other,Radiation Therapist,de,Michelle Owens,,,Female,Speech Therapist,et,James Davis
,1979-04-29,derrickcoleman@healthcare.org,Other,Nurse Practitioner,nl,Derrick Coleman,,,Female,Dermatology Nurse,nl,Amanda Jenkins
,1970-01-22,lynnweaver@healthcare.org,Female,Orthopedic Surgeon,nl,Lynn Weaver,,,Female,GI Technician,et,Jason Holmes
,1995-08-22,tammythomas@healthcare.org,Female,Public Health Nurse,et,Tammy Thomas,,,Other,Anesthesia Assistant,de,Matthew Noble
,1972-04-18,jillcastro@healthcare.org,Female,Psychologist,de,Jill Castro,,,Other,Respiratory Therapist,nl,Nancy Wiggins
,1974-01-21,jenniferlopezdvm@healthcare.org,Other,Clinical Genetics Specialist,nl,Jennifer Lopez DVM,,,Other,Neonatal Nurse,nl,Lisa Hernandez
,1998-10-18,kevinkaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman,,,Female,Anesthesiology Nurse,de,John Pineda
,1980-08-09,lindseyarnold@healthcare.org,Other,Therapist,et,Lindsey Arnold,,,Male,Environmental Health Officer,de,Gregory Holmes
,1987-06-28,shariramirez@healthcare.org,Female,Nutrition Counselor,nl,Shari Ramirez,,,Female,Toxicologist,nl,Jessica Jacobson
,1964-04-26,shawncarson@healthcare.org,Female,EEG Technician,nl,Shawn Carson,,,Female,Lab Technician,nl,Lisa Morales
,1990-11-25,ginayork@healthcare.org,Other,Anesthesiologist,nl,Gina York,,,Female,Pulmonary Function Technologist,de,Alexander Hughes
,1988-08-01,lisamoore@healthcare.org,Other,Cardiologist,et,Lisa Moore,,,Female,GI Technician,nl,Diana Johnson
,1965-05-10,taylorlee@healthcare.org,Female,Cytotechnologist,nl,Taylor Lee,,,Male,Obstetric Nurse,et,Melissa Gomez
,1963-06-06,jessejohnson@healthcare.org,Male,Optician,de,Jesse Johnson,,,Male,Doula,et,Stephen Miller
,1979-08-17,scottmoyer@healthcare.org,Other,Elderly Care Specialist,nl,Scott Moyer,,,Other,Emergency Medical Technician,nl,Kristina Wood
,1976-01-09,crystalwillis@healthcare.org,Female,Optician,de,Crystal Willis,,,Male,Pathologist,nl,Jason Armstrong
,1962-03-01,gregoryjohnson@healthcare.org,Other,Therapist,et,Gregory Johnson,,,Female,Speech Pathologist,de,Ms. Allison Knight DVM
,1968-08-20,travisyoung@healthcare.org,Other,Gastroenterologist,de,Travis Young,,,Other,Anesthesiologist,de,Bradley Miles
,1984-01-24,petermiller@healthcare.org,Other,Medical Laboratory Scientist,et,Peter Miller,,,Female,Vision Therapist,de,Susan Cox
,1989-11-05,colleenhubbard@healthcare.org,Other,Arthritis Specialist,nl,Colleen Hubbard,,,Female,Respiratory Therapist,et,Melissa Mosley
,1966-09-08,richardbutler@healthcare.org,Female,Toxicologist,nl,Richard Butler,,,Female,Rehabilitation Specialist,et,Christopher Black
,1992-01-18,whitneyevans@healthcare.org,Male,Midwife,et,Whitney Evans,,,Female,Pathologist,et,Dustin Pena
,1970-12-28,elijahking@healthcare.org,Male,Lung Function Technician,et,Elijah King,,,Male,Community Outreach Specialist,et,Timothy Stevenson
,1975-12-30,jennifergoodman@healthcare.org,Female,Emergency Physician,et,Jennifer Goodman,,,Other,Obstetric Nurse,nl,Alexander Anderson
,1990-08-21,jameslittle@healthcare.org,Male,Medical Laboratory Scientist,nl,James Little,,,Female,Neurologist,nl,Ashley Carter
,1982-06-17,jasonholmes@healthcare.org,Female,GI Technician,et,Jason Holmes,,,Male,Audiologist,et,Cameron Bullock
,1997-09-16,jodifoxdds@healthcare.org,Other,Pediatrician,de,Jodi Fox DDS,,,Female,Anesthesiologist,et,Jennifer Miller
,1987-12-10,brandonpage@healthcare.org,Female,Reconstructive Specialist,nl,Brandon Page,,,Female,Respiratory Therapist,de,Michael Chang
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,,,Male,Endocrinologist,de,Joseph Trevino
,1972-01-21,janicefuller@healthcare.org,Female,Anesthesiology Assistant,de,Janice Fuller,,,Female,Lab Technician,nl,Lisa Morales
,1986-04-29,kellybates@healthcare.org,Male,Hematology Nurse,de,Kelly Bates,,,Other,Epidemiologist,et,Miss Karen Stokes
,1989-06-19,stephengross@healthcare.org,Female,Health Educator,nl,Stephen Gross,,,Other,Neonatal Nurse,de,Douglas Rasmussen
,1995-04-01,justinfrancis@healthcare.org,Female,Anesthesiology Nurse,de,Justin Francis,,,Male,Speech Therapist,et,Savannah Mann
,1991-01-18,claudiawatkins@healthcare.org,Other,Nephrologist,de,Claudia Watkins,,,Other,Gastroenterologist,de,Randy Rice
,1992-03-08,andreaclark@healthcare.org,Female,Obstetrics Technician,de,Andrea Clark,,,Male,Orthopedic Nurse,et,Ernest Sims
,1993-09-26,nicolebrownmd@healthcare.org,Female,Endocrinologist,de,Nicole Brown MD,,,Male,Ophthalmologist,de,Raymond Mcgrath Jr.
,1996-10-09,karenjackson@healthcare.org,Male,Communication Disorders Specialist,nl,Karen Jackson,,,Other,Lung Function Technician,et,Brandi Acevedo
,1993-04-14,elizabetholiver@healthcare.org,Other,Obstetrics Technician,et,Elizabeth Oliver,,,Other,Neurosurgeon,et,Sean Fisher
,1968-09-05,johnnyflores@healthcare.org,Other,GI Nurse,de,Johnny Flores,,,Male,Cardiovascular Surgeon,nl,Rose Rivera
,1962-03-18,erikscott@healthcare.org,Male,Skin Care Specialist,de,Erik Scott,,,Female,Oncology Nurse,et,Daniel Levine
,1988-08-01,lisamoore@healthcare.org,Other,Cardiologist,et,Lisa Moore,,,Male,Nutrition Counselor,nl,Stephanie Powell
,1961-08-21,michellebarrera@healthcare.org,Female,Neurologist,nl,Michelle Barrera,,,Female,Blood Bank Technologist,nl,Morgan Jones
,1992-12-20,adamyu@healthcare.org,Male,Medical Laboratory Scientist,de,Adam Yu,,,Other,Orthotic Specialist,et,Darren Myers
,1973-03-09,normantucker@healthcare.org,Male,Audiologist,de,Norman Tucker,,,Other,Pathologist,nl,Hannah Gallegos
,1977-12-09,annesampson@healthcare.org,Other,Endocrine Nurse,nl,Anne Sampson,,,Male,Optician,nl,Brandon Graham
,1965-03-30,jordanbailey@healthcare.org,Male,Infectious Disease Specialist,et,Jordan Bailey,,,Female,Orthopedic Surgeon,nl,Lisa Edwards
,1972-04-28,caitlinwright@healthcare.org,Female,Pathologist,nl,Caitlin Wright,,,Male,Geneticist,nl,Natalie Barr
,1985-03-16,georgeboyd@healthcare.org,Female,Arthritis Specialist,nl,George Boyd,,,Female,Psychologist,et,Kathy Knapp
,1967-01-12,tammyharris@healthcare.org,Female,Surgeon,et,Tammy Harris,,,Female,Orthopedic Surgeon,nl,Lynn Weaver
,1961-06-28,aliciawagner@healthcare.org,Female,Anesthesia Assistant,nl,Alicia Wagner,,,Female,Cytotechnologist,et,Claudia Perez
,1960-10-03,kristenpeterson@healthcare.org,Female,Neonatal Nurse,de,Kristen Peterson,,,Male,Midwife,de,Hannah Curtis
,1963-11-24,jeremypaul@healthcare.org,Other,Anesthesiology Nurse,et,Jeremy Paul,,,Female,General Practitioner,et,Karen Walker
,1984-10-12,barbarawest@healthcare.org,Male,Rheumatology Nurse,de,Barbara West,,,Male,Toxicologist,et,Pamela Tucker
,1976-10-11,stephenhammond@healthcare.org,Male,Primary Care Nurse,et,Stephen Hammond,,,Female,Surgical Nurse,de,Nicholas Hays
,1968-11-19,davidmartinez@healthcare.org,Male,Renal Dietitian,et,David Martinez,,,Other,Public Health Nurse,nl,William Alvarado
,1981-08-16,shaunjones@healthcare.org,Female,Renal Dietitian,de,Shaun Jones,,,Other,Community Health Worker,nl,Travis Brady
,1987-12-10,brandonpage@healthcare.org,Female,Reconstructive Specialist,nl,Brandon Page,,,Male,Public Health Officer,nl,David Hill
,1965-03-31,carlosjohnson@healthcare.org,Male,Dietitian,et,Carlos Johnson,,,Female,Urologist,nl,Mr. Robert Holmes
,1959-09-13,meredithsmith@healthcare.org,Other,Anesthesia Assistant,nl,Meredith Smith,,,Male,Public Health Officer,nl,David Hill
,1963-05-01,matthewrodriguez@healthcare.org,Other,Primary Care Nurse,nl,Matthew Rodriguez,,,Female,Nephrologist,et,Mr. Nathan Jacobs MD
,1985-07-13,angelaturner@healthcare.org,Other,Histology Technician,de,Angela Turner,,,Male,Labor & Delivery Nurse,de,Tammy Skinner
,1968-10-15,pamelatorres@healthcare.org,Other,Orthotic Specialist,de,Pamela Torres,,,Male,ENT Specialist,nl,Carl Fisher
,1989-07-27,melissagreen@healthcare.org,Other,Health Educator,et,Melissa Green,,,Female,Blood Bank Technologist,nl,Edward Patterson
,1999-08-20,kimberlyjones@healthcare.org,Other,Urology Nurse,de,Kimberly Jones,,,Other,Women's Health Nurse,de,Kathryn Odonnell
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,,,Male,Orthopedic Nurse,et,Ashley Roy
,1963-04-04,heathercannon@healthcare.org,Female,Orthopedic Nurse,nl,Heather Cannon,,,Female,Public Health Officer,et,Samantha Hamilton
,1981-10-13,keithanderson@healthcare.org,Female,Infection Control Nurse,et,Keith Anderson,,,Female,Speech Therapist,nl,Antonio Herring
,1986-11-20,tracybrown@healthcare.org,Male,General Practitioner,de,Tracy Brown,,,Male,Foot Care Nurse,nl,Jose Stout
,1961-07-19,carolineroberts@healthcare.org,Male,Elderly Care Specialist,nl,Caroline Roberts,,,Other,Dermatology Nurse,de,Pamela Horn
,1994-10-30,michellemeyers@healthcare.org,Other,Urology Nurse,de,Michelle Meyers,,,Male,Infectious Disease Specialist,de,Crystal Hunter
,1959-11-22,andrewnorris@healthcare.org,Other,MRI Technologist,de,Andrew Norris,,,Other,Dermatology Nurse,de,Aaron Brown
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,,,Female,Midwife,de,Amanda Wagner
,1963-02-05,nicholashays@healthcare.org,Female,Surgical Nurse,de,Nicholas Hays,,,Male,Respiratory Therapist,de,Danny Ruiz
,1993-09-26,nicolebrownmd@healthcare.org,Female,Endocrinologist,de,Nicole Brown MD,,,Female,Medical Assistant,de,Michelle Ramirez
,1962-02-22,jacquelinehamilton@healthcare.org,Male,Family Physician,et,Jacqueline Hamilton,,,Other,Medical Laboratory Scientist,et,Peter Miller
,1998-06-05,kennethrobbins@healthcare.org,Female,Dietitian,et,Kenneth Robbins,,,Female,Genetic Counselor,de,John Mcgrath
,1967-11-18,codylloyd@healthcare.org,Female,Environmental Health Officer,et,Cody Lloyd,,,Other,Audiologist,nl,Melissa Campos
,1980-08-09,lindseyarnold@healthcare.org,Other,Therapist,et,Lindsey Arnold,,,Other,Dermatology Nurse,de,Seth Morse
,1973-09-09,rickybruce@healthcare.org,Male,Cytotechnologist,et,Ricky Bruce,,,Other,Neurosurgeon,nl,Crystal Anthony
,1997-08-31,michelleramirez@healthcare.org,Female,Medical Assistant,de,Michelle Ramirez,,,Other,GI Nurse,et,Gina Rodriguez
,1969-08-09,davidcollins@healthcare.org,Other,Plastic Surgeon,de,David Collins,,,Male,Pathologist,et,Linda Nguyen
,1987-12-21,amycoffey@healthcare.org,Other,Anesthesia Assistant,de,Amy Coffey,,,Female,Orthopedic Surgeon,nl,Lisa Edwards
,1977-12-31,danieljohnson@healthcare.org,Other,Doula,nl,Daniel Johnson,,,Female,Surgical Nurse,de,Nicholas Hays
,1969-08-09,davidcollins@healthcare.org,Other,Plastic Surgeon,de,David Collins,,,Female,Pathologist,et,Dustin Pena
,1964-07-26,sherrifarley@healthcare.org,Male,Pulmonologist,de,Sherri Farley,,,Female,Primary Care Nurse,nl,Michael Johnston
,1975-11-08,elizabethleonard@healthcare.org,Male,Geneticist,de,Elizabeth Leonard,,,Other,Oncologist,nl,Tonya Rodriguez
,1960-02-06,shaunthompson@healthcare.org,Other,Blood Bank Technologist,et,Shaun Thompson,,,Female,Orthopedic Nurse,nl,Heather Cannon
,1974-02-13,larrymartin@healthcare.org,Male,Pathologist,nl,Larry Martin,,,Male,Dentist,de,Justin Nelson
,1972-08-01,peterjones@healthcare.org,Male,Rheumatology Nurse,de,Peter Jones,,,Male,Rheumatology Nurse,nl,Michele Swanson
,1998-10-14,andreprice@healthcare.org,Other,Midwife,de,Andre Price,,,Other,Epidemiologist,et,Kimberly Mills
,1981-11-16,alexandriajones@healthcare.org,Female,Podiatrist,et,Alexandria Jones,,,Male,Sleep Technician,nl,Angela Rowe
,1960-12-29,susanwashington@healthcare.org,Male,Community Outreach Specialist,et,Susan Washington,,,Female,Speech Pathologist,nl,Darlene Miller
,1964-01-25,tarasanchez@healthcare.org,Female,School Nurse,nl,Tara Sanchez,,,Male,Epidemiologist,de,Darren Wang
,1960-07-30,henrywilliams@healthcare.org,Other,Vision Therapist,et,Henry Williams,,,Other,Urology Nurse,et,Melanie Mcgee
,1976-03-03,ethanjonesdds@healthcare.org,Male,Community Outreach Specialist,et,Ethan Jones DDS,,,Male,Obstetrics Technician,de,George Castaneda
,1959-11-11,laurachambers@healthcare.org,Male,EEG Technician,de,Laura Chambers,,,Male,Pharmacy Technician,de,Michelle Torres
,1982-08-30,kimberlyjones@healthcare.org,Male,Dental Assistant,de,Kimberly Jones,,,Other,Mental Health Nurse,nl,Elizabeth Andersen
,1968-11-19,davidmartinez@healthcare.org,Male,Renal Dietitian,et,David Martinez,,,Male,Anesthesiologist,nl,Katie Booth
,1977-05-15,codystephenson@healthcare.org,Female,Pathologist,nl,Cody Stephenson,,,Female,Respiratory Therapist,de,Lori Perry
,1995-03-18,vickiehill@healthcare.org,Female,Anesthesiologist,et,Vickie Hill,,,Female,Pulmonologist,nl,Kenneth Gomez
