label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1961-01-27,jerrygarcia@healthcare.org,Female,Registered Nurse,nl,Jerry Garcia,1971-05-07,ericnewton@healthcare.org,Other,,et,nan
,1974-12-03,josephthompson@healthcare.org,Female,General Practitioner,de,Joseph Thompson,1962-10-14,michaelsmithjr@healthcare.org,Male,,nl,nan
,1971-03-27,douglasjensen@healthcare.org,Other,Obstetrics Technician,et,Douglas Jensen,1988-02-08,morganjones@healthcare.org,Female,,nl,nan
,1982-03-12,ashleyschneider@healthcare.org,Male,Skin Care Specialist,et,Ashley Schneider,1980-10-09,hollygarcia@healthcare.org,Male,,de,nan
,1984-10-12,barbarawest@healthcare.org,Male,Rheumatology Nurse,de,Barbara West,1983-01-07,joshuabryant@healthcare.org,Male,,nl,nan
,1961-03-28,emilycooper@healthcare.org,Male,Obstetrician,et,Emily Cooper,1974-01-08,josephtrevino@healthcare.org,Male,,de,nan
,1973-03-09,normantucker@healthcare.org,Male,Audiologist,de,Norman Tucker,1964-05-09,stephenmathis@healthcare.org,Male,,et,nan
,1993-08-08,stevendyer@healthcare.org,Other,Genetic Counselor,de,Steven Dyer,1974-06-11,jessicawalker@healthcare.org,Male,,de,nan
,2000-02-18,ericmunoz@healthcare.org,Female,Rheumatologist,nl,Eric Munoz,1980-10-10,allisonlee@healthcare.org,Other,,et,nan
,1970-01-18,courtneylyons@healthcare.org,Male,Nurse Practitioner,de,Courtney Lyons,1962-11-11,matthewwoods@healthcare.org,Female,,de,nan
,1983-02-08,erinwilson@healthcare.org,Other,Optometrist,nl,Erin Wilson,1979-08-28,madelinemoran@healthcare.org,Other,,nl,nan
,1968-10-15,pamelatorres@healthcare.org,Other,Orthotic Specialist,de,Pamela Torres,1983-03-09,hannahwalsh@healthcare.org,Male,,de,nan
,1961-05-24,stacyjohnson@healthcare.org,Male,Physiotherapist,de,Stacy Johnson,1975-12-04,shawnstone@healthcare.org,Male,,et,nan
,1998-04-26,dianaphillips@healthcare.org,Other,Orthodontist,de,Diana Phillips,1974-02-19,russellsilva@healthcare.org,Other,,nl,nan
,1966-11-30,staceymaxwell@healthcare.org,Other,Family Physician,nl,Stacey Maxwell,1963-02-09,kyleharmon@healthcare.org,Female,,et,nan
,1985-11-16,courtneyjohnson@healthcare.org,Other,Doula,et,Courtney Johnson,1982-05-07,jameshampton@healthcare.org,Male,,et,nan
,1963-07-07,kevinreeves@healthcare.org,Other,Gerontology Nurse,de,Kevin Reeves,1982-03-29,allisonjohnson@healthcare.org,Other,,et,nan
,2000-02-11,pamelatucker@healthcare.org,Male,Toxicologist,et,Pamela Tucker,1977-11-12,toddnelson@healthcare.org,Female,,nl,nan
,1998-12-07,oliviahanson@healthcare.org,Other,Radiation Therapist,de,Olivia Hanson,1970-06-19,kylegibson@healthcare.org,Female,,et,nan
,1990-09-14,donnanicholson@healthcare.org,Female,Mental Health Nurse,de,Donna Nicholson,1973-12-28,sandragarza@healthcare.org,Male,,nl,nan
,1985-05-06,andreamiller@healthcare.org,Other,Gynecologist,de,Andrea Miller,1982-06-19,leemoore@healthcare.org,Other,,et,nan
,1999-02-06,michelleowens@healthcare.org,Other,Radiation Therapist,de,Michelle Owens,1985-07-13,angelaturner@healthcare.org,Other,,de,nan
,1970-03-09,michaelwashington@healthcare.org,Other,EKG Technician,de,Michael Washington,1959-11-11,laurachambers@healthcare.org,Male,,de,nan
,1979-01-06,angelapatterson@healthcare.org,Other,Pathologist,nl,Angela Patterson,1970-06-24,andrearuiz@healthcare.org,Female,,de,nan
,1984-03-05,melvingreene@healthcare.org,Other,Obstetrician,et,Melvin Greene,1990-08-09,timothyfrenchphd@healthcare.org,Male,,et,nan
,1975-08-06,jessicascott@healthcare.org,Male,Lung Function Technician,nl,Jessica Scott,1966-12-22,marystanley@healthcare.org,Male,,de,nan
,1960-12-29,marthajimenez@healthcare.org,Female,GI Technician,de,Martha Jimenez,1972-09-19,williamgarcia@healthcare.org,Female,,nl,nan
,1977-03-30,chasesnyder@healthcare.org,Other,Medical Assistant,et,Chase Snyder,1981-07-31,mercedesrobles@healthcare.org,Other,,de,nan
,1969-09-20,jamiemoore@healthcare.org,Female,Anesthesiology Assistant,et,Jamie Moore,1988-11-04,wendydavis@healthcare.org,Male,,nl,nan
,1976-04-07,kristinawood@healthcare.org,Other,Emergency Medical Technician,nl,Kristina Wood,1986-09-21,samuelbrown@healthcare.org,Female,,et,nan
,1968-05-20,danielledeleon@healthcare.org,Female,Ophthalmologist,nl,Danielle Deleon,1970-11-26,loriperry@healthcare.org,Female,,de,nan
,1960-09-23,angelgrahammd@healthcare.org,Male,Pathologist,de,Angel Graham MD,1960-09-15,heidimills@healthcare.org,Other,,et,nan
,1969-05-15,jenniferbrooks@healthcare.org,Other,Women's Health Nurse,et,Jennifer Brooks,1981-12-30,josephvillanueva@healthcare.org,Male,,et,nan
,1993-09-02,austinbray@healthcare.org,Female,Hematologist,de,Austin Bray,1991-07-03,emilyhensley@healthcare.org,Other,,et,nan
,1983-11-06,alexanderhughes@healthcare.org,Female,Pulmonary Function Technologist,de,Alexander Hughes,1973-01-11,stevenjones@healthcare.org,Male,,et,nan
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,1983-11-29,joshuaestrada@healthcare.org,Other,,et,nan
,1987-04-19,davidharrison@healthcare.org,Other,Foot Care Nurse,et,David Harrison,1965-02-11,louisrivas@healthcare.org,Male,,et,nan
,1968-04-22,colleensutton@healthcare.org,Other,School Nurse,de,Colleen Sutton,1996-01-26,elizabethchan@healthcare.org,Male,,de,nan
,1992-03-21,sarahbarber@healthcare.org,Female,Dermatologist,nl,Sarah Barber,1968-02-10,angelajuarez@healthcare.org,Female,,nl,nan
,1964-12-07,lukemartinezmd@healthcare.org,Male,Urology Nurse,et,Luke Martinez MD,1988-02-26,vanessakelly@healthcare.org,Female,,nl,nan
,1974-05-25,christinegomez@healthcare.org,Male,Gastroenterologist,et,Christine Gomez,1964-08-29,stephaniepowell@healthcare.org,Male,,nl,nan
,1962-05-26,katiebooth@healthcare.org,Male,Anesthesiologist,nl,Katie Booth,1995-06-05,markgrant@healthcare.org,Other,,et,nan
,1975-05-30,colleencooper@healthcare.org,Female,Pathologist,de,Colleen Cooper,1968-11-29,shannoncarter@healthcare.org,Other,,nl,nan
,1991-09-11,jasonvincent@healthcare.org,Other,Orthodontist,et,Jason Vincent,1961-07-19,carolineroberts@healthcare.org,Male,,nl,nan
,1995-12-27,melissacampos@healthcare.org,Other,Audiologist,nl,Melissa Campos,1992-03-04,kristamaddox@healthcare.org,Female,,et,nan
,1988-07-12,brandiacevedo@healthcare.org,Other,Lung Function Technician,et,Brandi Acevedo,1989-09-11,lisameyers@healthcare.org,Female,,de,nan
,1972-01-26,ashleycunningham@healthcare.org,Female,Obstetrician,de,Ashley Cunningham,1989-10-05,nicholaswood@healthcare.org,Other,,nl,nan
,1972-06-24,elizabethmartinez@healthcare.org,Other,Obstetrics Technician,et,Elizabeth Martinez,1971-02-01,christophergoodwin@healthcare.org,Male,,de,nan
,1966-10-08,elizabethandersen@healthcare.org,Other,Mental Health Nurse,nl,Elizabeth Andersen,1985-03-16,georgeboyd@healthcare.org,Female,,nl,nan
,1967-11-18,codylloyd@healthcare.org,Female,Environmental Health Officer,et,Cody Lloyd,1987-04-19,davidharrison@healthcare.org,Other,,et,nan
,1963-01-18,charlesowens@healthcare.org,Other,Rehabilitation Specialist,et,Charles Owens,1970-01-18,courtneylyons@healthcare.org,Male,,de,nan
,1962-06-04,carolmiller@healthcare.org,Other,Pharmacy Technician,de,Carol Miller,1982-03-12,ashleyschneider@healthcare.org,Male,,et,nan
,1959-08-22,timothyhuerta@healthcare.org,Other,Public Health Officer,nl,Timothy Huerta,1979-11-17,ronniejames@healthcare.org,Other,,et,nan
,1993-12-24,jamesadams@healthcare.org,Male,GI Technician,de,James Adams,1960-03-17,sandramartin@healthcare.org,Female,,et,nan
,1971-09-07,antoniomoore@healthcare.org,Male,Environmental Health Officer,de,Antonio Moore,1998-06-27,coreyowens@healthcare.org,Other,,de,nan
,1962-07-23,robertmiller@healthcare.org,Male,MRI Technologist,nl,Robert Miller,1993-06-13,joannecoleman@healthcare.org,Male,,et,nan
,1971-03-27,douglasjensen@healthcare.org,Other,Obstetrics Technician,et,Douglas Jensen,1981-07-17,jordanlopez@healthcare.org,Male,,et,nan
,1998-10-18,kevinkaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman,1982-03-06,ericalexander@healthcare.org,Other,,nl,nan
,1971-06-18,ginarodriguez@healthcare.org,Other,GI Nurse,et,Gina Rodriguez,1960-01-22,zacharyoconnell@healthcare.org,Female,,et,nan
,1994-10-27,richardmullins@healthcare.org,Male,Orthopedic Nurse,de,Richard Mullins,1970-09-17,brandiduncan@healthcare.org,Other,,de,nan
,1982-12-02,marybutler@healthcare.org,Other,Diabetes Educator,de,Mary Butler,1993-11-12,jasondavis@healthcare.org,Other,,nl,nan
,1983-08-09,aaronlevine@healthcare.org,Male,Otolaryngologist,et,Aaron Levine,1975-05-04,alecgraves@healthcare.org,Male,,et,nan
,1997-04-19,johnarellano@healthcare.org,Female,Obstetric Nurse,nl,John Arellano,1987-12-10,brandonpage@healthcare.org,Female,,nl,nan
,1968-02-10,angelajuarez@healthcare.org,Female,Psychiatrist,nl,Angela Juarez,1974-08-19,danawilliams@healthcare.org,Female,,et,nan
,1995-04-30,michaelmeadows@healthcare.org,Female,Speech Therapist,de,Michael Meadows,1980-06-24,jennifervelazquez@healthcare.org,Female,,de,nan
,1965-04-22,cindyscott@healthcare.org,Male,Optician,de,Cindy Scott,1977-03-04,zacharywillis@healthcare.org,Other,,nl,nan
,1983-01-02,tammyskinner@healthcare.org,Male,Labor & Delivery Nurse,de,Tammy Skinner,1994-12-08,amandasmith@healthcare.org,Female,,de,nan
,1989-08-09,seanfisher@healthcare.org,Other,Neurosurgeon,et,Sean Fisher,1996-09-05,lisafoster@healthcare.org,Female,,et,nan
,1977-05-19,matthewjenkins@healthcare.org,Male,Orthopedic Surgeon,nl,Matthew Jenkins,1993-09-26,nicolebrownmd@healthcare.org,Female,,de,nan
,1965-09-02,travissalazar@healthcare.org,Other,Obstetric Nurse,et,Travis Salazar,1985-10-18,melissagomez@healthcare.org,Male,,et,nan
,1965-09-06,sethwalter@healthcare.org,Other,Therapist,nl,Seth Walter,1972-12-04,oliviacameron@healthcare.org,Female,,et,nan
,1975-10-15,lindapittman@healthcare.org,Female,Endocrinologist,et,Linda Pittman,1966-05-23,valeriechavez@healthcare.org,Other,,de,nan
,1986-06-03,joshuaroberts@healthcare.org,Male,Toxicologist,et,Joshua Roberts,1969-11-16,thomasmurphy@healthcare.org,Other,,de,nan
,1962-05-01,michaeljohnston@healthcare.org,Female,Primary Care Nurse,nl,Michael Johnston,1961-07-29,patriciamitchell@healthcare.org,Male,,de,nan
,1966-05-23,valeriechavez@healthcare.org,Other,Psychiatrist,de,Valerie Chavez,1981-09-04,vickidonaldson@healthcare.org,Other,,et,nan
,1993-07-16,howardmorris@healthcare.org,Male,Genetic Counselor,nl,Howard Morris,1990-09-23,christinabarnes@healthcare.org,Female,,nl,nan
,1987-03-26,laurenjensen@healthcare.org,Male,Cardiovascular Surgeon,et,Lauren Jensen,1962-01-30,donaldharrison@healthcare.org,Female,,nl,nan
,1997-10-16,brandongraham@healthcare.org,Male,Optician,nl,Brandon Graham,1977-12-08,sarahjames@healthcare.org,Other,,et,nan
,1985-02-06,aprilcoleman@healthcare.org,Male,Orthopedic Surgeon,et,April Coleman,1976-07-10,amylane@healthcare.org,Other,,de,nan
,1965-08-25,amyschroeder@healthcare.org,Other,Environmental Health Officer,de,Amy Schroeder,1988-03-28,nathanramirez@healthcare.org,Female,,et,nan
,1995-06-30,deborahblake@healthcare.org,Male,Labor & Delivery Nurse,de,Deborah Blake,1994-12-16,michaelallen@healthcare.org,Male,,nl,nan
,1995-08-31,rickydiaz@healthcare.org,Male,Optometrist,nl,Ricky Diaz,1971-09-27,brianclayton@healthcare.org,Male,,nl,nan
,1985-04-05,teresaclayton@healthcare.org,Female,Infectious Disease Specialist,de,Teresa Clayton,1973-09-09,rickybruce@healthcare.org,Male,,et,nan
,1976-08-02,kaitlynhebert@healthcare.org,Male,Obstetric Nurse,nl,Kaitlyn Hebert,1988-04-29,melindawilson@healthcare.org,Other,,de,nan
,1966-12-09,jamiegriffith@healthcare.org,Other,Rheumatologist,nl,Jamie Griffith,1968-07-05,davidmiller@healthcare.org,Male,,nl,nan
,1960-08-02,tonypowell@healthcare.org,Female,Rehabilitation Specialist,et,Tony Powell,1960-10-03,kristenpeterson@healthcare.org,Female,,de,nan
,1997-04-19,johnarellano@healthcare.org,Female,Obstetric Nurse,nl,John Arellano,2000-01-24,williamlutz@healthcare.org,Male,,nl,nan
,1968-09-18,krystalhayes@healthcare.org,Other,Community Outreach Specialist,nl,Krystal Hayes,1980-11-02,ericfox@healthcare.org,Male,,de,nan
,1961-03-20,codyhill@healthcare.org,Male,Elderly Care Specialist,de,Cody Hill,1973-06-18,mrslindsayshaffer@healthcare.org,Male,,et,nan
,1962-08-26,angelaflynn@healthcare.org,Other,Vision Therapist,de,Angela Flynn,1992-12-20,adamyu@healthcare.org,Male,,de,nan
,1961-09-21,christopherharris@healthcare.org,Male,Poison Control Specialist,et,Christopher Harris,1988-03-22,timothyrobinson@healthcare.org,Male,,nl,nan
,1992-09-30,dianamurray@healthcare.org,Male,Primary Care Nurse,nl,Diana Murray,1967-05-28,matthewgamble@healthcare.org,Other,,nl,nan
,1971-09-27,brianclayton@healthcare.org,Male,Emergency Medical Technician,nl,Brian Clayton,1989-08-27,gregoryellison@healthcare.org,Female,,et,nan
,1995-08-31,taylorwagner@healthcare.org,Other,Hematology Nurse,de,Taylor Wagner,1991-02-18,melissaroberts@healthcare.org,Female,,de,nan
,2000-02-18,ericmunoz@healthcare.org,Female,Rheumatologist,nl,Eric Munoz,1973-03-28,kennethgomez@healthcare.org,Female,,nl,nan
,1969-08-01,martinwarren@healthcare.org,Female,Rheumatologist,et,Martin Warren,1982-06-17,jasonholmes@healthcare.org,Female,,et,nan
,1971-12-19,anthonyalexander@healthcare.org,Female,Anesthesiology Assistant,de,Anthony Alexander,1971-04-26,derekhawkins@healthcare.org,Female,,de,nan
,1997-11-28,rodneysaunders@healthcare.org,Male,X-Ray Technician,de,Rodney Saunders,1961-01-31,jillhayes@healthcare.org,Female,,et,nan
,1978-04-02,matthewbarnett@healthcare.org,Female,Surgical Nurse,de,Matthew Barnett,1995-03-18,vickiehill@healthcare.org,Female,,et,nan
,1995-04-30,michaelmeadows@healthcare.org,Female,Speech Therapist,de,Michael Meadows,1997-12-28,amandaramirez@healthcare.org,Other,,de,nan
,1984-07-30,williamshepherd@healthcare.org,Other,Doula,nl,William Shepherd,1983-03-09,hannahwalsh@healthcare.org,Male,,de,nan
,1997-05-05,roserivera@healthcare.org,Male,Cardiovascular Surgeon,nl,Rose Rivera,1988-08-04,davidmadden@healthcare.org,Other,,de,nan
,1986-03-12,lisahernandez@healthcare.org,Other,Neonatal Nurse,nl,Lisa Hernandez,1969-08-09,davidcollins@healthcare.org,Other,,de,nan
,1961-03-28,emilycooper@healthcare.org,Male,Obstetrician,et,Emily Cooper,1959-09-13,meredithsmith@healthcare.org,Other,,nl,nan
,1982-10-14,stephanieevans@healthcare.org,Male,Endocrine Nurse,de,Stephanie Evans,1968-09-18,krystalhayes@healthcare.org,Other,,nl,nan
,1969-03-12,jackbishop@healthcare.org,Other,Nutritionist,de,Jack Bishop,1982-09-08,michellegarcia@healthcare.org,Female,,de,nan
,1971-08-31,davidbaird@healthcare.org,Female,Poison Control Specialist,et,David Baird,1973-11-25,brianvazquez@healthcare.org,Male,,et,nan
,1961-05-24,joshuameyers@healthcare.org,Other,Communication Disorders Specialist,de,Joshua Meyers,1986-03-12,lisahernandez@healthcare.org,Other,,nl,nan
,1972-03-18,sherrycowan@healthcare.org,Female,Rheumatology Nurse,et,Sherry Cowan,1997-02-19,mikefrench@healthcare.org,Male,,et,nan
,1968-02-12,destinybradley@healthcare.org,Male,Arthritis Specialist,et,Destiny Bradley,1972-03-18,valeriekramer@healthcare.org,Male,,nl,nan
,1974-11-17,roberthall@healthcare.org,Male,Diabetes Educator,et,Robert Hall,1972-03-18,sherrycowan@healthcare.org,Female,,et,nan
,1999-07-11,richardbeck@healthcare.org,Male,Hematologist,nl,Richard Beck,1966-11-30,staceymaxwell@healthcare.org,Other,,nl,nan
,1994-12-08,amandasmith@healthcare.org,Female,Pharmacy Technician,de,Amanda Smith,1995-03-31,stevenrivera@healthcare.org,Other,,nl,nan
,1976-04-07,kristinawood@healthcare.org,Other,Emergency Medical Technician,nl,Kristina Wood,1983-10-02,thomascruz@healthcare.org,Other,,nl,nan
,1994-04-15,cynthiavargas@healthcare.org,Male,Audiologist,nl,Cynthia Vargas,1960-01-04,markknight@healthcare.org,Female,,et,nan
,1989-11-05,colleenhubbard@healthcare.org,Other,Arthritis Specialist,nl,Colleen Hubbard,1979-09-19,kellythomas@healthcare.org,Female,,de,nan
,1989-11-22,bretttaylor@healthcare.org,Other,Respiratory Therapist,de,Brett Taylor,1986-11-26,karenbailey@healthcare.org,Male,,et,nan
,1959-08-20,amandadaniels@healthcare.org,Female,Emergency Medical Technician,et,Amanda Daniels,1974-01-07,leahshort@healthcare.org,Male,,et,nan
,1974-04-17,andrewdunn@healthcare.org,Other,Primary Care Nurse,de,Andrew Dunn,1999-06-10,kristinataylor@healthcare.org,Male,,et,nan
,1967-09-22,dianajohnson@healthcare.org,Female,GI Technician,nl,Diana Johnson,1972-09-22,jeffreygreen@healthcare.org,Male,,nl,nan
,1982-05-07,jameshampton@healthcare.org,Male,Community Outreach Specialist,et,James Hampton,1996-06-01,yolandataylor@healthcare.org,Female,,nl,nan
,1977-01-30,teresarodriguez@healthcare.org,Other,Anesthesiology Assistant,de,Teresa Rodriguez,1986-03-26,lucasblevins@healthcare.org,Other,,de,nan
,1977-03-30,chasesnyder@healthcare.org,Other,Medical Assistant,et,Chase Snyder,1979-04-29,derrickcoleman@healthcare.org,Other,,nl,nan
,1970-12-28,elijahking@healthcare.org,Male,Lung Function Technician,et,Elijah King,1987-08-15,nicolemoran@healthcare.org,Male,,et,nan
,1982-06-01,mshollyfernandez@healthcare.org,Female,Physical Therapist,nl,Ms. Holly Fernandez,1977-06-09,taramason@healthcare.org,Female,,nl,nan
,1970-01-22,lynnweaver@healthcare.org,Female,Orthopedic Surgeon,nl,Lynn Weaver,1982-03-06,ericalexander@healthcare.org,Other,,nl,nan
,1970-01-18,courtneylyons@healthcare.org,Male,Nurse Practitioner,de,Courtney Lyons,1976-06-08,tanyamalone@healthcare.org,Male,,et,nan
,1974-01-18,adamsmith@healthcare.org,Other,Pulmonary Function Technologist,et,Adam Smith,1964-08-29,stephaniepowell@healthcare.org,Male,,nl,nan
,1974-04-17,andrewdunn@healthcare.org,Other,Primary Care Nurse,de,Andrew Dunn,1997-11-26,tylerschroeder@healthcare.org,Other,,de,nan
,1966-07-16,christinafoster@healthcare.org,Male,Infectious Disease Specialist,nl,Christina Foster,1981-10-04,karenmays@healthcare.org,Male,,de,nan
,1966-05-23,valeriechavez@healthcare.org,Other,Psychiatrist,de,Valerie Chavez,1962-12-03,charleneduncan@healthcare.org,Female,,nl,nan
,1998-12-15,rebeccapalmer@healthcare.org,Other,Geriatrician,et,Rebecca Palmer,1968-08-20,travisyoung@healthcare.org,Other,,de,nan
,1978-06-08,johnlewis@healthcare.org,Male,Toxicologist,de,John Lewis,1990-09-23,christinabarnes@healthcare.org,Female,,nl,nan
,1966-05-05,johnmcgrath@healthcare.org,Female,Genetic Counselor,de,John Mcgrath,1982-12-12,gabrielawelchmd@healthcare.org,Other,,de,nan
,1972-09-19,williamgarcia@healthcare.org,Female,Renal Dietitian,nl,William Garcia,2000-02-18,ericmunoz@healthcare.org,Female,,nl,nan
,1996-01-17,lauracook@healthcare.org,Other,Primary Care Nurse,nl,Laura Cook,1975-11-06,douglasking@healthcare.org,Female,,nl,nan
,1967-11-14,ebonylee@healthcare.org,Other,Blood Bank Technologist,nl,Ebony Lee,1995-04-15,keithlivingston@healthcare.org,Other,,nl,nan
,1991-09-12,brendaparks@healthcare.org,Other,Obstetric Nurse,et,Brenda Parks,1960-09-20,toniking@healthcare.org,Other,,nl,nan
,1989-07-27,melissagreen@healthcare.org,Other,Health Educator,et,Melissa Green,1997-11-28,rodneysaunders@healthcare.org,Male,,de,nan
,1986-08-31,anthonyhernandez@healthcare.org,Male,Dental Assistant,de,Anthony Hernandez,1985-04-14,danapaul@healthcare.org,Male,,nl,nan
,1959-06-25,carlanderson@healthcare.org,Male,Dietitian,nl,Carl Anderson,1971-08-31,davidbaird@healthcare.org,Female,,et,nan
,1966-05-01,sarawalker@healthcare.org,Female,Radiologist,et,Sara Walker,1969-03-12,jackbishop@healthcare.org,Other,,de,nan
,1994-04-15,cynthiavargas@healthcare.org,Male,Audiologist,nl,Cynthia Vargas,1970-09-06,christinelopez@healthcare.org,Female,,de,nan
,1961-07-14,kimberlyhill@healthcare.org,Female,Dental Hygienist,de,Kimberly Hill,1978-12-22,michaellindsey@healthcare.org,Other,,de,nan
,1975-10-15,lindapittman@healthcare.org,Female,Endocrinologist,et,Linda Pittman,1995-11-02,ashleyschneider@healthcare.org,Female,,de,nan
,1970-09-07,travisdavis@healthcare.org,Female,Infectious Disease Specialist,de,Travis Davis,1979-01-17,jackgibson@healthcare.org,Male,,et,nan
,1961-01-22,kayleebrown@healthcare.org,Other,Geriatrician,nl,Kaylee Brown,1995-11-02,ashleyschneider@healthcare.org,Female,,de,nan
,1960-12-05,kimberlystevens@healthcare.org,Male,Community Health Worker,de,Kimberly Stevens,1965-09-06,sethwalter@healthcare.org,Other,,nl,nan
,1976-11-28,howardhamilton@healthcare.org,Female,Lab Technician,de,Howard Hamilton,1978-10-26,daniellejackson@healthcare.org,Female,,de,nan
,1986-12-09,matthewbeasley@healthcare.org,Other,Health Educator,nl,Matthew Beasley,1997-08-31,michelleramirez@healthcare.org,Female,,de,nan
,1960-09-30,michelejones@healthcare.org,Other,GI Technician,nl,Michele Jones,1971-10-11,aaronroberts@healthcare.org,Female,,de,nan
,1971-09-07,antoniomoore@healthcare.org,Male,Environmental Health Officer,de,Antonio Moore,1983-11-06,alexanderhughes@healthcare.org,Female,,de,nan
,1979-01-13,patrickmarshall@healthcare.org,Female,Anesthesiologist,nl,Patrick Marshall,1988-03-22,timothyrobinson@healthcare.org,Male,,nl,nan
,1990-10-29,danielmercado@healthcare.org,Male,Neurosurgeon,nl,Daniel Mercado,1990-11-25,ginayork@healthcare.org,Other,,nl,nan
,1985-06-22,shellyburgess@healthcare.org,Female,Primary Care Nurse,nl,Shelly Burgess,1976-08-02,kaitlynhebert@healthcare.org,Male,,nl,nan
,1991-09-12,brendaparks@healthcare.org,Other,Obstetric Nurse,et,Brenda Parks,1985-01-15,jenniferray@healthcare.org,Other,,nl,nan
,1973-09-28,austinwade@healthcare.org,Female,Foot Care Nurse,et,Austin Wade,1970-10-26,pamelagordon@healthcare.org,Female,,et,nan
,1982-11-27,angelarowe@healthcare.org,Male,Sleep Technician,nl,Angela Rowe,1994-04-12,savannahmann@healthcare.org,Male,,et,nan
,1971-02-01,christophergoodwin@healthcare.org,Male,Toxicologist,de,Christopher Goodwin,1962-02-26,justincampbell@healthcare.org,Female,,nl,nan
,1997-10-16,brandongraham@healthcare.org,Male,Optician,nl,Brandon Graham,1961-01-27,jerrygarcia@healthcare.org,Female,,nl,nan
,1983-06-11,matthewkaufman@healthcare.org,Other,Endocrinologist,et,Matthew Kaufman,1983-09-29,brianrogers@healthcare.org,Female,,et,nan
,1983-07-09,jaychapman@healthcare.org,Male,Arthritis Specialist,de,Jay Chapman,1987-02-26,jessicamorales@healthcare.org,Female,,de,nan
,1968-12-26,gabrielleking@healthcare.org,Male,Women's Health Nurse,et,Gabrielle King,1960-12-04,christianhernandez@healthcare.org,Male,,et,nan
,1992-07-30,lisaedwards@healthcare.org,Other,Community Outreach Specialist,de,Lisa Edwards,1960-07-12,rebeccaperez@healthcare.org,Female,,et,nan
,1985-06-24,davidbaker@healthcare.org,Female,Podiatrist,et,David Baker,1984-03-05,kylehowell@healthcare.org,Female,,et,nan
,1968-09-18,krystalhayes@healthcare.org,Other,Community Outreach Specialist,nl,Krystal Hayes,1966-01-17,michaelharvey@healthcare.org,Other,,et,nan
,1968-12-19,michellemartinez@healthcare.org,Male,Podiatrist,nl,Michelle Martinez,1964-11-14,jessicabrooks@healthcare.org,Male,,nl,nan
,1986-01-14,ashleyroy@healthcare.org,Male,Orthopedic Nurse,et,Ashley Roy,1962-06-04,carolmiller@healthcare.org,Other,,de,nan
,1985-04-05,teresaclayton@healthcare.org,Female,Infectious Disease Specialist,de,Teresa Clayton,1973-03-23,robertvazquez@healthcare.org,Other,,nl,nan
,1985-12-06,kylemanning@healthcare.org,Male,Neurosurgeon,nl,Kyle Manning,1962-12-03,charleneduncan@healthcare.org,Female,,nl,nan
,1959-08-20,amandadaniels@healthcare.org,Female,Emergency Medical Technician,et,Amanda Daniels,1995-10-02,lindacain@healthcare.org,Female,,nl,nan
,1977-11-30,justinmendez@healthcare.org,Male,Radiation Therapist,de,Justin Mendez,1974-06-11,jessicawalker@healthcare.org,Male,,de,nan
,1980-10-31,nancycollins@healthcare.org,Male,Cardiovascular Surgeon,nl,Nancy Collins,1989-07-31,erinstafford@healthcare.org,Other,,nl,nan
,1974-02-19,russellsilva@healthcare.org,Other,Therapist,nl,Russell Silva,1970-10-26,pamelagordon@healthcare.org,Female,,et,nan
,1963-02-05,nicholashays@healthcare.org,Female,Surgical Nurse,de,Nicholas Hays,1993-04-05,jenniferbarker@healthcare.org,Male,,de,nan
,1986-06-13,jeffreypham@healthcare.org,Other,General Practitioner,et,Jeffrey Pham,1989-08-04,bradleymiles@healthcare.org,Other,,de,nan
,1981-11-10,waynewilliams@healthcare.org,Female,Blood Bank Technologist,et,Wayne Williams,1992-04-12,amandasuarez@healthcare.org,Male,,nl,nan
,1962-12-12,gregoryfernandez@healthcare.org,Other,Pathologist,et,Gregory Fernandez,1974-08-19,danawilliams@healthcare.org,Female,,et,nan
,1986-01-05,lawrencesmith@healthcare.org,Male,Anesthesiology Nurse,et,Lawrence Smith,1993-06-13,joannecoleman@healthcare.org,Male,,et,nan
,1990-11-29,erinflynn@healthcare.org,Female,Family Physician,et,Erin Flynn,1983-01-16,arianagardner@healthcare.org,Female,,de,nan
,1983-03-04,abigailthornton@healthcare.org,Female,Gerontology Nurse,et,Abigail Thornton,1964-11-05,marknichols@healthcare.org,Other,,et,nan
,1962-05-13,margaretlewis@healthcare.org,Other,Infectious Disease Specialist,et,Margaret Lewis,1992-07-02,zacharyellis@healthcare.org,Other,,nl,nan
,1995-03-18,vickiehill@healthcare.org,Female,Anesthesiologist,et,Vickie Hill,1998-06-07,victorwilson@healthcare.org,Male,,et,nan
,1981-09-04,vickidonaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Donaldson,1990-08-21,jameslittle@healthcare.org,Male,,nl,nan
,1973-12-28,sandragarza@healthcare.org,Male,GI Nurse,nl,Sandra Garza,1983-03-09,hannahwalsh@healthcare.org,Male,,de,nan
,1974-06-10,claudiaperez@healthcare.org,Female,Cytotechnologist,et,Claudia Perez,1985-04-14,danapaul@healthcare.org,Male,,nl,nan
,1963-07-23,cherylwebb@healthcare.org,Other,Anesthesiology Nurse,et,Cheryl Webb,1988-08-30,janetherring@healthcare.org,Other,,et,nan
