label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1966-01-11,rogerwolf@healthcare.org,Female,Dental Assistant,et,Roger Wolf,1993-11-03,stephencunninghma@healthcare.org,Other,Poison Control Specialist,et,Stephen Cunningham
,1963-01-24,christophercooper@healthcare.org,Female,Reconstructive Specialist,et,Christopher Cooper,1977-08-23,tyroneagrcia@healthcare.org,Female,Endocrinologist,nl,Tyrone Garica
,1986-06-03,joshuaroberts@healthcare.org,Male,Toxicologist,et,Joshua Roberts,1990-10-29,danielmercaado@healthcare.org,Male,Neurosurgeon,nl,Danil Mercado
,1981-05-17,nathanielsmith@healthcare.org,Other,Physiotherapist,et,Nathaniel Smith,1977-08-23,tyroneagrcia@healthcare.org,Female,Endocrinologist,nl,Tyrone Garica
,1962-05-01,michaeljohnston@healthcare.org,Female,Primary Care Nurse,nl,Michael Johnston,1989-08-27,gregoryellison@healthcare.org,Female,Surgical Technologist,et,G. Ellison
,1982-02-26,aprilsmith@healthcare.org,Other,Hematology Nurse,et,April Smith,1995-04-15,keithlivinston@healthcare.org,Other,GI Nurse,nl,Keiqh Livingston
,1987-12-21,amycoffey@healthcare.org,Other,Anesthesia Assistant,de,Amy Coffey,1992-08-25,heahtersullivan@healthcare.org,Male,Cardiologist,Estonian,Heather Sullivan
,1993-10-04,anthonybentley@healthcare.org,Male,Cardiovascular Surgeon,de,Anthony Bentley,1964-06-05,courtneymilller@healthcare.org,Female,Anesthesia Assistant,et,Miller Courtney
,1969-02-24,sharonpeters@healthcare.org,Female,Psychologist,nl,Sharon Peters,1962-02-26,justincampbell@healthcare.org,Female,Pulmonary Function Technologist,nl,Justin Campbesll
,1971-12-19,anthonyalexander@healthcare.org,Female,Anesthesiology Assistant,de,Anthony Alexander,1981-02-23,stephaniehutchnison@healthcare.org,Male,Podiatrist,Estonian,Stephanie Hutchinson
,1965-02-27,theresahouston@healthcare.org,Male,Endocrine Nurse,et,Theresa Houston,1993-11-03,stephencunninghma@healthcare.org,Other,Poison Control Specialist,et,Stephen Cunningham
,1960-01-04,markknight@healthcare.org,Female,GI Nurse,et,Mark Knight,1995-04-15,keithlivinston@healthcare.org,Other,GI Nurse,nl,Keiqh Livingston
,1962-05-01,michaeljohnston@healthcare.org,Female,Primary Care Nurse,nl,Michael Johnston,1997-19-02,mikerfench@healthcare.org,Male,Podiatrist,et,Mike French
,1963-06-28,msallisonknightdvm@healthcare.org,Female,Speech Pathologist,de,Ms. Allison Knight DVM,1972-09-25,katherineevns@healthcare.org,Male,Poison Control Specialist,de,Katherine Evnas
,1981-05-17,nathanielsmith@healthcare.org,Other,Physiotherapist,et,Nathaniel Smith,1998-15-12,rebeccavpalmer@healthcare.org,Other,Geriatrician,et,Rebecca Palmer
,1982-09-08,michellegarcia@healthcare.org,Female,Rheumatology Nurse,de,Michelle Garcia,1996-01-21,roberttlogan@healthcare.org,Other,Endocrinologist,Dutch,Robert Logan
,1995-03-31,nataliebarr@healthcare.org,Male,Geneticist,nl,Natalie Barr,1986-04-29,keellybates@healthcare.org,Male,Hematology Nurse,de,Bates Kelly
,1963-02-09,kyleharmon@healthcare.org,Female,Elderly Care Specialist,et,Kyle Harmon,1999-10-12,lindanguyen@healthcare.org,Male,Pathologist,et,Lida Nguyen
,1966-10-05,lauralee@healthcare.org,Male,Rheumatology Nurse,de,Laura Lee,1960-10-08,scottteerrell@healthcare.org,Female,Infectious Disease Specialist,Estonian,Scott Terrell
,1969-02-24,sharonpeters@healthcare.org,Female,Psychologist,nl,Sharon Peters,1997-11-28,rodneysaunders@healthcare.org,Male,X-Ray Technician,de,R. Saunders
,1973-06-18,mrslindsayshaffer@healthcare.org,Male,GI Technician,et,Mrs. Lindsay Shaffer,1986-03-26,lucasblevins@healthcare.org,Other,Midwife,de,Blevins Lucas
,1968-02-27,shirleymartinez@healthcare.org,Other,Anesthesiology Nurse,nl,Shirley Martinez,1960-09-23,angelgrahamamd@healthcare.org,Male,Pathologist,German,Angel Graham MD
,1991-04-23,jenniferpaul@healthcare.org,Male,Doula,et,Jennifer Paul,1981-09-04,vickidonoaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Dofnaldson
,1999-02-06,michelleowens@healthcare.org,Other,Radiation Therapist,de,Michelle Owens,1983-11-14,tjaylorrios@healthcare.org,Male,Midwife,et,Rios Taylor
,1962-01-30,donaldharrison@healthcare.org,Female,Midwife,nl,Donald Harrison,1973-06-08,carlfihser@healthcare.org,Male,ENT Specialist,nl,Carl Fisier
,1965-07-08,victoriajohnson@healthcare.org,Male,Elderly Care Specialist,nl,Victoria Johnson,1969-08-27,pamelajackon@healthcare.org,Male,Histology Technician,et,Pzamela Jackson
,1981-06-27,ronaldwalters@healthcare.org,Male,Physical Therapy Assistant,de,Ronald Walters,1961-07-03,bonniewilliamosn@healthcare.org,Male,Rheumatology Nurse,de,Williamson Bonnie
,1983-03-09,hannahwalsh@healthcare.org,Male,Obstetric Nurse,de,Hannah Walsh,1966-05-23,valeiechavez@healthcare.org,Other,Psychiatrist,de,Vaerie Chavez
,1974-01-07,leahshort@healthcare.org,Male,Geriatrician,et,Leah Short,1975-28-04,lisaojhnson@healthcare.org,Male,Licensed Practical Nurse,et,Lisa Johnson
,1972-06-07,dianestrickland@healthcare.org,Male,Speech Therapist,et,Diane Strickland,1991-07-03,emilyhesley@healthcare.org,Other,Therapist,Estonian,Emily Hensley
,1975-11-08,elizabethleonard@healthcare.org,Male,Geneticist,de,Elizabeth Leonard,1965-09-06,sehwalter@healthcare.org,Other,Therapist,Dutch,Seth Walter
,1960-01-22,zacharyoconnell@healthcare.org,Female,Rheumatology Nurse,et,Zachary Oconnell,1996-01-26,elizzabethchan@healthcare.org,Male,GI Technician,de,Elizabeth Chn
,1978-11-07,stephaniejoseph@healthcare.org,Male,Cytotechnologist,nl,Stephanie Joseph,1986-31-08,athonyhernandez@healthcare.org,Male,Dental Assistant,de,Anthony Hernandez
,1985-01-15,jenniferray@healthcare.org,Other,Cosmetic Surgery Nurse,nl,Jennifer Ray,1972-09-17,wbyattmiller@healthcare.org,Female,Urologist,de,Miller Wyatt
,1976-11-28,howardhamilton@healthcare.org,Female,Lab Technician,de,Howard Hamilton,1991-11-25,jeremiahughes@healthcare.org,Other,Morgue Attendant,de,J. Hughes
,1989-07-07,dramberallen@healthcare.org,Other,Anesthesiology Nurse,et,Dr. Amber Allen,1959-12-28,dtestinymoore@healthcare.org,Female,Respiratory Therapist,et,Destiny Mozre
,1981-06-12,jamesrobinson@healthcare.org,Male,Dialysis Nurse,de,James Robinson,1963-06-06,jessejohrnson@healthcare.org,Male,Optician,de,J. Johnson
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,1972-09-19,williamgaria@healthcare.org,Female,Renal Dietitian,nl,Willima Garcia
,1988-09-04,catherinemcmahon@healthcare.org,Other,Public Health Nurse,et,Catherine Mcmahon,1986-09-21,samuelsbrown@healthcare.org,Female,Rheumatologist,et,Brown Samuel
,1984-08-17,dannyruiz@healthcare.org,Male,Respiratory Therapist,de,Danny Ruiz,1981-08-17,caseywerner@healthcare.org,Other,EKG Technician,de,Werner Casey
,1966-05-23,valeriechavez@healthcare.org,Other,Psychiatrist,de,Valerie Chavez,1961-09-06,kevinfernandez@healthcare.org,Male,Emergency Physician,de,K. Fernandez
,1985-08-07,aaronwalters@healthcare.org,Female,Toxicologist,et,Aaron Walters,1971-03-07,douglasrsamussen@healthcare.org,Other,Neonatal Nurse,de,Dougtas Rasmussen
,1978-07-06,warrenmcfarland@healthcare.org,Male,Infection Control Nurse,et,Warren Mcfarland,1987-10-12,branddonpage@healthcare.org,Female,Reconstructive Specialist,nl,Brandon Page
,1985-12-06,kylemanning@healthcare.org,Male,Neurosurgeon,nl,Kyle Manning,1961-07-24,danielholmues@healthcare.org,Other,Pathologist,et,D. Holmes
,1965-11-12,marykennedy@healthcare.org,Female,Nutrition Counselor,et,Mary Kennedy,1962-02-26,justincampbell@healthcare.org,Female,Pulmonary Function Technologist,nl,Justin Campbesll
,1968-12-31,deannasmith@healthcare.org,Female,Community Health Worker,de,Deanna Smith,1993-06-13,joanncoleman@healthcare.org,Male,Dermatologist,Estonian,Joanne Coleman
,1961-07-24,danielholmes@healthcare.org,Other,Pathologist,et,Daniel Holmes,1985-10-23,amandajenkins@healthcare.org,Female,Dermatology Nurse,Dutch,Amanda Jenkins
,1988-02-26,vanessakelly@healthcare.org,Female,Oncology Nurse,nl,Vanessa Kelly,1965-12-12,randycrater@healthcare.org,Female,Orthopedic Surgeon,et,Randy Carzer
,1998-07-18,michaelking@healthcare.org,Female,Medical Assistant,et,Michael King,1989-11-05,colleenhubbaard@healthcare.org,Other,Arthritis Specialist,Dutch,Colleen Hubbard
,1985-11-20,heatherfrazier@healthcare.org,Female,Skin Care Specialist,de,Heather Frazier,1973-12-10,tonyawaler@healthcare.org,Female,Neonatal Nurse,de,Walker Tonya
,1960-07-12,rebeccaperez@healthcare.org,Female,Skin Care Specialist,et,Rebecca Perez,1982-03-04,stephaniesingh@healthcare.org,Male,Medical Assistant,et,Singh Stephanie
,1986-11-10,victoriamoon@healthcare.org,Other,General Practitioner,de,Victoria Moon,1988-08-02,morganjonges@healthcare.org,Female,Blood Bank Technologist,nl,Morgan Jones
,1996-01-21,robertlogan@healthcare.org,Other,Endocrinologist,nl,Robert Logan,1969-05-15,jeknniferbrooks@healthcare.org,Other,Women's Health Nurse,et,Jenntifer Brooks
,1992-03-04,kristamaddox@healthcare.org,Female,GI Nurse,et,Krista Maddox,1974-10-14,cathqerinemorales@healthcare.org,Male,Dermatologist,nl,C. Morales
,1982-04-16,lawrenceolson@healthcare.org,Female,Toxicologist,nl,Lawrence Olson,1968-02-18,donaldandersoon@healthcare.org,Female,Cosmetic Surgery Nurse,nl,D. Anderson
,1990-05-25,colinwilson@healthcare.org,Other,Epidemiologist,de,Colin Wilson,1987-26-02,jesicamorales@healthcare.org,Female,Environmental Health Officer,de,Jessica Morales
,1978-02-22,hannahmiller@healthcare.org,Female,Obstetrics Technician,de,Hannah Miller,1994-12-16,michavelallen@healthcare.org,Male,Dietitian,nl,Micheal Allen
,1984-09-24,jermainedavis@healthcare.org,Male,Radiologist,nl,Jermaine Davis,1966-02-05,jamesball@healthcare.org,Female,Obstetric Nurse,et,James Ball
,1992-04-07,lisamorales@healthcare.org,Female,Lab Technician,nl,Lisa Morales,2000-03-05,davidwright@healthcare.org,Other,Reconstructive Specialist,German,David Wright
,1983-12-04,lisaedwards@healthcare.org,Female,Orthopedic Surgeon,nl,Lisa Edwards,1994-04-07,marbiagreer@healthcare.org,Male,Nutritionist,et,Maria Greer
,1960-01-22,zacharyoconnell@healthcare.org,Female,Rheumatology Nurse,et,Zachary Oconnell,1983-29-09,nathanpope@healthcare.org,Female,Therapist,et,Nathan Pope
,1997-04-19,johnarellano@healthcare.org,Female,Obstetric Nurse,nl,John Arellano,1967-09-22,dainajohnson@healthcare.org,Female,GI Technician,nl,Dana Johnson
,1985-11-16,courtneyjohnson@healthcare.org,Other,Doula,et,Courtney Johnson,1977-03-04,azbigailelliott@healthcare.org,Other,Gastroenterologist,nl,Abicgail Elliott
,1968-10-29,darrenwang@healthcare.org,Male,Epidemiologist,de,Darren Wang,1960-12-29,mtarthajimenez@healthcare.org,Female,GI Technician,de,Marlha Jimenez
,1991-03-13,davidclark@healthcare.org,Other,Endocrinologist,de,David Clark,1968-07-31,davidbuckely@healthcare.org,Female,Pharmacy Technician,nl,Dvid Buckley
,1973-12-28,sandragarza@healthcare.org,Male,GI Nurse,nl,Sandra Garza,1960-09-30,micelejones@healthcare.org,Other,GI Technician,Dutch,Michele Jones
,1994-04-12,savannahmann@healthcare.org,Male,Speech Therapist,et,Savannah Mann,1974-01-08,josfephtrevino@healthcare.org,Male,Endocrinologist,German,Joseph Trevino
,1962-09-21,kennethharmon@healthcare.org,Female,GI Nurse,et,Kenneth Harmon,1962-09-15,joshuasmiht@healthcare.org,Male,Anesthesiology Nurse,et,Smith Joshua
,1999-01-02,michaeltaylor@healthcare.org,Other,Dietitian,de,Michael Taylor,1990-10-29,danielmercaado@healthcare.org,Male,Neurosurgeon,nl,Danil Mercado
,1978-02-22,hannahmiller@healthcare.org,Female,Obstetrics Technician,de,Hannah Miller,1975-04-30,robinjuohnson@healthcare.org,Male,Arthritis Specialist,et,R. Johnson
,1998-11-29,timothyphillips@healthcare.org,Female,Skin Care Specialist,de,Timothy Phillips,1995-07-09,billhaimlton@healthcare.org,Other,Primary Care Nurse,et,Hamilton Bill
,1972-05-14,carolineharris@healthcare.org,Male,Orthopedic Surgeon,et,Caroline Harris,1970-03-09,michaelwashington@healthcare.org,Other,EKG Technician,de,M. Washington
,1991-09-12,brendaparks@healthcare.org,Other,Obstetric Nurse,et,Brenda Parks,1966-10-12,kevindion@healthcare.org,Female,Endocrine Nurse,de,Kevin Dixon
,1960-12-29,susanwashington@healthcare.org,Male,Community Outreach Specialist,et,Susan Washington,1983-07-10,tonyarordiguez@healthcare.org,Other,Oncologist,nl,T. Rodriguez
,1998-10-18,kevinkaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman,1969-08-27,pamelajackon@healthcare.org,Male,Histology Technician,et,Pzamela Jackson
,1990-08-27,alexisperkins@healthcare.org,Other,Dental Hygienist,de,Alexis Perkins,1993-10-10,stephenmiller@healthcare.org,Male,Doula,et,Stephen Minler
,1960-03-13,sandrahall@healthcare.org,Other,Genetic Counselor,et,Sandra Hall,1968-12-30,kaittlinwebb@healthcare.org,Female,Blood Bank Technologist,Estonian,Kaitlin Webb
,1983-06-11,tinajohnson@healthcare.org,Male,GI Nurse,de,Tina Johnson,1993-06-13,joanncoleman@healthcare.org,Male,Dermatologist,Estonian,Joanne Coleman
,1969-01-01,jessecarter@healthcare.org,Other,GI Nurse,nl,Jesse Carter,1983-09-17,juliaswnson@healthcare.org,Male,Endocrine Nurse,et,Swanson Julia
,1974-06-24,davidstone@healthcare.org,Female,Pharmacist,nl,David Stone,1967-07-24,christopherstewat@healthcare.org,Other,Surgeon,nl,C. Stewart
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,1998-15-12,rebeccavpalmer@healthcare.org,Other,Geriatrician,et,Rebecca Palmer
,2000-03-05,joedean@healthcare.org,Male,GI Technician,de,Joe Dean,1973-09-28,austinawde@healthcare.org,Female,Foot Care Nurse,Estonian,Austin Wade
,1974-02-19,russellsilva@healthcare.org,Other,Therapist,nl,Russell Silva,1978-03-15,karenundeerwood@healthcare.org,Male,Dentist,et,Kaben Underwood
,1990-07-05,tarajohnson@healthcare.org,Other,Mental Health Nurse,nl,Tara Johnson,1998-13-07,jonhvargas@healthcare.org,Female,Optician,nl,John Vargas
,1977-03-06,lisaperez@healthcare.org,Male,Pulmonary Function Technologist,et,Lisa Perez,1961-04-15,christopherhrris@healthcare.org,Male,MRI Technologist,nl,Harris Christopher
,1965-08-25,amyschroeder@healthcare.org,Other,Environmental Health Officer,de,Amy Schroeder,1978-03-15,karenundeerwood@healthcare.org,Male,Dentist,et,Kaben Underwood
,1995-11-02,ashleyschneider@healthcare.org,Female,Dermatology Nurse,de,Ashley Schneider,1997-31-08,michelleramirez@healthcare.org,Female,Medical Assistant,de,Michelle Ramirez
,1998-08-15,paulbarr@healthcare.org,Other,Physiotherapist,de,Paul Barr,1961-22-01,kayleekbrown@healthcare.org,Other,Geriatrician,nl,Kaylee Brown
,1989-03-02,kathleenespinoza@healthcare.org,Female,Physiotherapist,et,Kathleen Espinoza,1970-06-30,michelecook@healthcare.org,Female,Gynecologist,nl,Cook Michele
,1960-10-08,scottterrell@healthcare.org,Female,Infectious Disease Specialist,et,Scott Terrell,1968-08-30,victoriajnes@healthcare.org,Other,Orthotic Specialist,et,Jones Victoria
,1984-01-24,petermiller@healthcare.org,Other,Medical Laboratory Scientist,et,Peter Miller,1997-01-12,douglalsiu@healthcare.org,Female,Poison Control Specialist,German,Douglas Liu
,1998-10-25,matthewross@healthcare.org,Female,Otolaryngologist,de,Matthew Ross,1960-09-16,alicivamurphy@healthcare.org,Female,School Nurse,nl,A. Murphy
,1997-10-21,travisbrady@healthcare.org,Other,Community Health Worker,nl,Travis Brady,1985-16-03,georgeboyyd@healthcare.org,Female,Arthritis Specialist,nl,George Boyd
,1975-05-30,colleencooper@healthcare.org,Female,Pathologist,de,Colleen Cooper,1986-03-06,joshuarobetrs@healthcare.org,Male,Toxicologist,et,Joshua Roberts
,1999-10-19,jenniferjuarez@healthcare.org,Male,Infectious Disease Specialist,nl,Jennifer Juarez,1993-06-19,johnpineda@healthcare.org,Female,Anesthesiology Nurse,de,J. Pineda
,1961-06-13,erinwoods@healthcare.org,Female,Public Health Officer,nl,Erin Woods,1982-04-16,lawrenceolsson@healthcare.org,Female,Toxicologist,nl,L. Olson
,1995-12-15,emilyfreeman@healthcare.org,Female,Obstetric Nurse,nl,Emily Freeman,1998-06-07,victorwilson@healthcare.org,Male,Community Outreach Specialist,Estonian,Victor Wilson
,1975-11-21,mrrobertaguilar@healthcare.org,Female,Speech Pathologist,et,Mr. Robert Aguilar,1980-11-29,sharonrivas@healthcare.org,Other,Gynecologist,et,Rivas Sharon
,1964-11-05,marknichols@healthcare.org,Other,Women's Health Nurse,et,Mark Nichols,1966-07-01,josehstevenson@healthcare.org,Other,Vision Therapist,Estonian,Joseph Stevenson
,1984-08-17,dannyruiz@healthcare.org,Male,Respiratory Therapist,de,Danny Ruiz,1977-08-23,tyroneagrcia@healthcare.org,Female,Endocrinologist,nl,Tyrone Garica
,1990-08-27,alexisperkins@healthcare.org,Other,Dental Hygienist,de,Alexis Perkins,1960-10-08,scottteerrell@healthcare.org,Female,Infectious Disease Specialist,Estonian,Scott Terrell
,1985-10-18,melissagomez@healthcare.org,Male,Obstetric Nurse,et,Melissa Gomez,1993-10-23,cynthiafoster@healthcare.org,Male,Pathologist,et,Cynthia Fvoster
,1966-08-13,troywinters@healthcare.org,Male,Pulmonary Function Technologist,et,Troy Winters,1968-11-19,davidmartienz@healthcare.org,Male,Renal Dietitian,Estonian,David Martinez
,1989-11-04,matthewwilliams@healthcare.org,Male,Gynecologist,nl,Matthew Williams,1984-11-10,georegbell@healthcare.org,Female,Geriatrician,et,Bell George
,1981-06-12,jamesrobinson@healthcare.org,Male,Dialysis Nurse,de,James Robinson,1997-01-04,ashleyhubbard@healthcare.org,Other,Dialysis Nurse,Estonian,Ashley Hubbard
,1983-01-16,arianagardner@healthcare.org,Female,Psychiatrist,de,Ariana Gardner,1980-11-02,ericffox@healthcare.org,Male,Physical Therapist,de,Eic Fox
,1966-05-01,sarawalker@healthcare.org,Female,Radiologist,et,Sara Walker,1976-04-07,kristinawokod@healthcare.org,Other,Emergency Medical Technician,Dutch,Kristina Wood
,1971-04-26,derekhawkins@healthcare.org,Female,Dentist,de,Derek Hawkins,1981-06-12,jamesroinson@healthcare.org,Male,Dialysis Nurse,de,J. Robinson
,1968-12-30,kaitlinwebb@healthcare.org,Female,Blood Bank Technologist,et,Kaitlin Webb,1973-05-08,brgianwright@healthcare.org,Male,Dietitian,et,Wright Brian
,1972-06-07,dianestrickland@healthcare.org,Male,Speech Therapist,et,Diane Strickland,1985-07-13,angelaturner@healthcare.org,Other,Histology Technician,de,Anegla Turner
,1959-06-25,carlanderson@healthcare.org,Male,Dietitian,nl,Carl Anderson,1989-07-31,erinstafforrd@healthcare.org,Other,Epidemiologist,Dutch,Erin Stafford
,1966-03-03,sandramoses@healthcare.org,Other,Anesthesiology Nurse,nl,Sandra Moses,1970-03-09,michaelwashington@healthcare.org,Other,EKG Technician,de,M. Washington
,1982-10-19,timothyvargas@healthcare.org,Female,Medical Assistant,de,Timothy Vargas,1960-05-06,jessicamiller@healthcare.org,Male,Ophthalmologist,nl,Miller Jessica
,1968-05-28,scottkent@healthcare.org,Other,Arthritis Specialist,nl,Scott Kent,1998-18-10,kevinkaaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman
,1969-10-06,davidmurphy@healthcare.org,Male,Epidemiologist,de,David Murphy,1962-05-26,katiebotoh@healthcare.org,Male,Anesthesiologist,nl,Kavtie Booth
,1967-11-09,judithwilson@healthcare.org,Female,Genetic Counselor,nl,Judith Wilson,1974-02-13,larrymartni@healthcare.org,Male,Pathologist,nl,Laryy Martin
,1991-08-19,juliesanchez@healthcare.org,Male,Diabetes Educator,nl,Julie Sanchez,1998-07-18,michaelking@healthcare.org,Female,Medical Assistant,et,M. King
,1977-03-04,abigailelliott@healthcare.org,Other,Gastroenterologist,nl,Abigail Elliott,1984-11-10,georegbell@healthcare.org,Female,Geriatrician,et,Bell George
,1984-06-24,sarahhardy@healthcare.org,Other,Cardiovascular Surgeon,et,Sarah Hardy,1981-10-04,kraenmays@healthcare.org,Male,Gastroenterologist,de,Mays Karen
,1991-03-13,jennifermiller@healthcare.org,Female,Anesthesiologist,et,Jennifer Miller,1980-03-10,mrroberthlmes@healthcare.org,Female,Urologist,nl,Mr. Robnrt Holmes
,1962-01-28,garydawson@healthcare.org,Male,Dental Assistant,nl,Gary Dawson,1971-06-22,jessicaherrerra@healthcare.org,Other,Gastroenterologist,de,J. Herrera
,1975-08-01,robertmoreno@healthcare.org,Female,Environmental Health Officer,et,Robert Moreno,1965-05-10,taylolree@healthcare.org,Female,Cytotechnologist,Dutch,Taylor Lee
,1960-12-29,marthajimenez@healthcare.org,Female,GI Technician,de,Martha Jimenez,1972-07-06,dizanestrickland@healthcare.org,Male,Speech Therapist,et,Diane Strickland
,1977-03-04,abigailelliott@healthcare.org,Other,Gastroenterologist,nl,Abigail Elliott,1997-12-28,amandaaramirez@healthcare.org,Other,ER Nurse,de,Ramirez Amanda
,1962-02-26,justincampbell@healthcare.org,Female,Pulmonary Function Technologist,nl,Justin Campbell,1967-07-22,kathrynodonnell@healthcare.org,Other,Women's Health Nurse,de,K. Odonnell
,1983-06-16,kelseysmith@healthcare.org,Male,Respiratory Therapist,et,Kelsey Smith,1991-07-09,michaelgarrett@healthcare.org,Female,Geriatrician,German,Michael Garrett
,1962-02-26,justincampbell@healthcare.org,Female,Pulmonary Function Technologist,nl,Justin Campbell,1980-10-31,nancycolllins@healthcare.org,Male,Cardiovascular Surgeon,Dutch,Nancy Collins
,1987-04-19,davidharrison@healthcare.org,Other,Foot Care Nurse,et,David Harrison,1961-03-28,emilycogoper@healthcare.org,Male,Obstetrician,Estonian,Emily Cooper
,1997-11-28,rodneysaunders@healthcare.org,Male,X-Ray Technician,de,Rodney Saunders,1997-02-22,terrhyoffman@healthcare.org,Female,Lab Technician,nl,Tehry Hoffman
,1992-04-12,amandasuarez@healthcare.org,Male,Anesthesiology Assistant,nl,Amanda Suarez,1961-06-24,charleskign@healthcare.org,Female,Emergency Physician,et,C. King
,1970-09-07,travisdavis@healthcare.org,Female,Infectious Disease Specialist,de,Travis Davis,1974-09-27,amandawaggner@healthcare.org,Female,Midwife,de,Wagner Amanda
,1998-06-05,kennethrobbins@healthcare.org,Female,Dietitian,et,Kenneth Robbins,1983-03-09,hannahwalfsh@healthcare.org,Male,Obstetric Nurse,de,Hannh Walsh
,1959-12-28,destinymoore@healthcare.org,Female,Respiratory Therapist,et,Destiny Moore,1978-07-07,meklissanorris@healthcare.org,Male,Communication Disorders Specialist,de,M. Norris
,1972-03-31,rubenmeyers@healthcare.org,Other,Infection Control Nurse,de,Ruben Meyers,1984-01-24,pfetermiller@healthcare.org,Other,Medical Laboratory Scientist,et,P. Miller
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,1981-12-30,josepvhillanueva@healthcare.org,Male,Respiratory Therapist,Estonian,Joseph Villanueva
,1959-05-10,jeffreymoore@healthcare.org,Male,Hematology Nurse,et,Jeffrey Moore,1959-09-13,meredithsmith@healthcare.org,Other,Anesthesia Assistant,nl,Smith Meredith
,1990-09-14,donnanicholson@healthcare.org,Female,Mental Health Nurse,de,Donna Nicholson,1983-16-01,arianagardner@healthcare.org,Female,Psychiatrist,de,Ariana Gardner
,1970-11-26,loriperry@healthcare.org,Female,Respiratory Therapist,de,Lori Perry,1961-01-27,jerrygarcia@healthcare.org,Female,Registered Nurse,nl,J. Garcia
,1979-07-10,michaelmelton@healthcare.org,Other,Obstetrician,et,Michael Melton,1969-04-19,agelagardner@healthcare.org,Other,Dietitian,de,Agela Gardner
,2000-02-11,pamelatucker@healthcare.org,Male,Toxicologist,et,Pamela Tucker,1978-01-05,mikchaelwagner@healthcare.org,Male,EKG Technician,nl,Michael Wagner
,1971-04-04,sophiaharrell@healthcare.org,Male,Cardiac Nurse,de,Sophia Harrell,1965-11-12,maarykennedy@healthcare.org,Female,Nutrition Counselor,et,Mawy Kennedy
,1991-07-09,michaelgarrett@healthcare.org,Female,Geriatrician,de,Michael Garrett,1998-13-07,jonhvargas@healthcare.org,Female,Optician,nl,John Vargas
,1962-09-21,kennethharmon@healthcare.org,Female,GI Nurse,et,Kenneth Harmon,1998-04-22,stephenortuiz@healthcare.org,Other,Endocrine Nurse,et,Stephne Ortiz
,1984-01-24,petermiller@healthcare.org,Other,Medical Laboratory Scientist,et,Peter Miller,1976-04-07,kristinawokod@healthcare.org,Other,Emergency Medical Technician,Dutch,Kristina Wood
,1960-12-05,kimberlystevens@healthcare.org,Male,Community Health Worker,de,Kimberly Stevens,1982-04-07,candicehernnandez@healthcare.org,Female,Elderly Care Specialist,Estonian,Candice Hernandez
,1976-09-01,joeparker@healthcare.org,Other,Respiratory Therapist,et,Joe Parker,1965-25-08,amyschroeder@healthcare.org,Other,Environmental Health Officer,de,Amy Schroeder
,1977-12-31,danieljohnson@healthcare.org,Other,Doula,nl,Daniel Johnson,1993-07-16,howardmorris@healthcare.org,Male,Genetic Counselor,nl,H. Morris
,1995-06-30,deborahblake@healthcare.org,Male,Labor & Delivery Nurse,de,Deborah Blake,1989-06-19,stephhengross@healthcare.org,Female,Health Educator,nl,Stephen Grross
,1974-11-17,roberthall@healthcare.org,Male,Diabetes Educator,et,Robert Hall,1989-10-03,sanrasmith@healthcare.org,Other,Endocrine Nurse,de,S. Smith
,1959-09-20,garycarter@healthcare.org,Female,Clinical Pharmacologist,nl,Gary Carter,1991-10-13,katherinehhunt@healthcare.org,Other,Urology Nurse,de,Kaherine Hunt
,1983-10-02,thomascruz@healthcare.org,Other,Family Physician,nl,Thomas Cruz,1964-08-20,jessicacolle@healthcare.org,Female,Anesthesiology Nurse,et,J. Cole
,1967-03-23,martinlopez@healthcare.org,Other,Arthritis Specialist,de,Martin Lopez,1970-06-24,anjdrearuiz@healthcare.org,Female,Speech Therapist,German,Andrea Ruiz
,1968-12-31,deannasmith@healthcare.org,Female,Community Health Worker,de,Deanna Smith,1999-02-01,michaeltfaylor@healthcare.org,Other,Dietitian,de,Michael Taylor
,1995-12-27,melissacampos@healthcare.org,Other,Audiologist,nl,Melissa Campos,1976-01-09,crystaltwillis@healthcare.org,Female,Optician,de,Crystal Wills
,1976-07-10,amylane@healthcare.org,Other,Anesthesia Assistant,de,Amy Lane,1995-12-27,melsisacampos@healthcare.org,Other,Audiologist,Dutch,Melissa Campos
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,1961-07-14,kimbelyhill@healthcare.org,Female,Dental Hygienist,de,Kimerly Hill
,1968-12-26,gabrielleking@healthcare.org,Male,Women's Health Nurse,et,Gabrielle King,1977-03-04,azbigailelliott@healthcare.org,Other,Gastroenterologist,nl,Abicgail Elliott
